Constraints(%),algorithm,NMI,RI,cost,runtime
2%,Matching,0.07126758,0.5709895,8293.158,1.29E+10
2%,Matching,0.054692883,0.5749419,8293.158,1.29E+10
2%,Matching,0.056885738,0.5127944,8293.158,1.66E+10
2%,Matching,0.06605273,0.5759154,8293.158,1.30E+10
2%,Matching,0.054006048,0.5743489,8293.158,1.29E+10
2%,Matching,0.05703269,0.55985284,7480.391,1.17E+10
2%,Matching,0.05956242,0.5631295,8293.158,1.29E+10
2%,Matching,0.10440211,0.5920471,8293.158,1.29E+10
2%,Matching,0.06154103,0.56946546,8293.158,1.29E+10
2%,Matching,0.05805136,0.56892926,8293.158,1.29E+10
2%,Matching,0.084169835,0.5681602,7480.391,1.37E+10
2%,Matching,0.07675744,0.56751907,7480.391,1.10E+10
2%,Matching,0.071139894,0.56668895,8293.158,1.29E+10
2%,Matching,0.06786325,0.5691025,8293.158,1.57E+10
2%,Matching,0.055679098,0.5597842,7480.391,1.18E+10
2%,Matching,0.055110034,0.5784638,8293.158,1.29E+10
2%,Matching,0.060223147,0.5797769,8293.158,1.29E+10
2%,Matching,0.055373687,0.5583828,8293.158,1.42E+10
2%,Matching,0.059031013,0.5630833,7480.391,1.23E+10
2%,Matching,0.069042996,0.57374036,8293.158,7.80E+09
2%,Matching,0.05935491,0.5510825,7480.391,1.10E+10
2%,Matching,0.059940413,0.5682603,8293.158,1.29E+10
2%,Matching,0.064474165,0.575663,8293.158,1.29E+10
2%,Matching,0.06578335,0.55993605,8170.1694,7.15E+09
2%,Matching,0.053236604,0.55141443,8170.1694,7.05E+09
2%,Matching,0.06748207,0.5646966,8170.1694,7.12E+09
2%,Matching,0.065087035,0.5638233,8170.1694,7.14E+09
2%,Matching,0.048292473,0.51806813,7190.212,7.58E+09
2%,Matching,0.07836833,0.5881059,7806.914,9.74E+09
2%,Matching,0.054047592,0.5808256,7164.8125,1.09E+10
2%,Matching,0.059527263,0.548486,8170.1694,7.12E+09
2%,Matching,0.062219184,0.5644272,8170.1694,7.02E+09
2%,Matching,0.07275408,0.58294964,6771.155,7.49E+09
2%,Matching,0.055134214,0.5460057,8170.1694,7.49E+09
2%,Matching,0.047273923,0.5021458,8160.466,9.91E+09
2%,Matching,0.055002194,0.563459,8170.1694,7.15E+09
2%,Matching,0.049529165,0.5529175,8170.1694,8.82E+09
2%,Matching,0.057742298,0.5605252,8170.1694,7.17E+09
2%,Matching,0.05406943,0.55664486,8170.1694,7.53E+09
2%,Matching,0.06592201,0.5644061,8170.1694,7.17E+09
2%,Matching,0.04679829,0.50188345,8169.84,9.88E+09
2%,Matching,0.05887855,0.56751037,8170.1694,7.12E+09
2%,Matching,0.04512558,0.5036969,8169.84,9.81E+09
2%,Matching,0.06506425,0.572987,8170.1694,7.20E+09
2%,Matching,0.060258705,0.56311,8170.1694,7.03E+09
2%,Matching,0.04653337,0.5023309,8144.025,9.86E+09
2%,Matching,0.066812046,0.5768641,8170.1694,7.19E+09
2%,Matching,0.045812063,0.50160754,8169.84,9.90E+09
2%,Matching,0.052554086,0.5517163,8170.1694,7.31E+09
2%,Matching,0.04976426,0.50995034,6771.155,8.72E+09
2%,Matching,0.056530934,0.54941833,8170.1694,7.47E+09
2%,Matching,0.047968462,0.5098439,6771.155,8.68E+09
2%,Matching,0.060371306,0.563763,8170.1694,7.05E+09
2%,Matching,0.048780553,0.50994104,6771.155,8.66E+09
2%,Matching,0.07709531,0.57677203,8170.1694,7.13E+09
2%,Matching,0.07413276,0.5656088,8170.1694,8.74E+09
2%,Matching,0.049463276,0.5098668,6771.155,8.66E+09
2%,Matching,0.059762634,0.5642522,8170.1694,7.32E+09
2%,Matching,0.061413117,0.55400705,8170.1694,9.92E+09
2%,Matching,0.07164351,0.5724366,8170.1694,7.12E+09
2%,Matching,0.06447884,0.57102424,8170.1694,7.16E+09
2%,Matching,0.056097988,0.54997027,8170.1694,7.08E+09
2%,Matching,0.04469118,0.5706042,8170.1694,7.19E+09
2%,Matching,0.06527028,0.58746904,8178.6445,1.43E+10
2%,Matching,0.06201993,0.58973855,8178.6445,1.43E+10
2%,Matching,0.082670756,0.588181,8178.6445,1.43E+10
2%,Matching,0.08117237,0.5920778,8178.6445,1.45E+10
2%,Matching,0.060930777,0.5822075,8178.6445,1.43E+10
2%,Matching,0.057428714,0.58022296,6950.565,1.24E+10
2%,Matching,0.0673923,0.58923435,8178.6445,1.43E+10
2%,Matching,0.06235292,0.58381355,8178.6445,1.42E+10
2%,Matching,0.061465487,0.58850366,8178.6445,1.43E+10
2%,Matching,0.07314541,0.58672285,6614.253,1.26E+10
2%,Matching,0.06325732,0.58999157,8178.6445,1.43E+10
2%,Matching,0.058408123,0.5903287,8178.6445,1.45E+10
2%,Matching,0.063671336,0.58981013,8178.6445,1.43E+10
2%,Matching,0.06578081,0.58627105,8178.6445,1.42E+10
2%,Matching,0.059800822,0.5800844,6950.565,1.24E+10
2%,Matching,0.06575019,0.58177125,6614.253,1.47E+10
2%,Matching,0.059438046,0.5883117,8178.6445,1.43E+10
2%,Matching,0.06687891,0.58434135,8178.6445,1.43E+10
2%,Matching,0.06722801,0.58879703,6950.565,1.55E+10
2%,Matching,0.067889385,0.58285797,8178.6445,1.89E+10
2%,Matching,0.060122304,0.5798149,6950.565,1.24E+10
2%,Matching,0.081539884,0.5913626,8178.6445,1.43E+10
2%,Matching,0.085342415,0.5928442,8178.6445,1.44E+10
2%,Matching,0.057273097,0.56342113,7145.9985,1.65E+10
2%,Matching,0.0662183,0.5830894,6614.253,1.66E+10
2%,Matching,0.069395244,0.58645624,8178.6445,1.43E+10
2%,Matching,0.06716512,0.59024477,6950.565,1.16E+10
2%,Matching,0.06977915,0.5902551,8178.6445,1.43E+10
2%,Matching,0.090099186,0.5907097,8178.6445,1.42E+10
2%,Matching,0.06424671,0.59041667,8178.6445,1.43E+10
2%,Matching,0.06458965,0.5858292,8178.6445,1.43E+10
2%,Matching,0.08669296,0.5903582,8178.6445,1.43E+10
2%,Matching,0.07155804,0.59010506,8178.6445,1.43E+10
2%,Matching,0.0682234,0.589249,6950.565,1.33E+10
2%,Matching,0.06861374,0.58957404,6993.804,1.33E+10
2%,Matching,0.07956309,0.5919712,8178.6445,1.43E+10
2%,Matching,0.06739108,0.58542573,8178.6445,1.43E+10
2%,Matching,0.07283166,0.58953154,8178.6445,1.43E+10
2%,Matching,0.062625766,0.58479565,8178.6445,1.43E+10
2%,Matching,0.05629473,0.5893665,6950.565,1.46E+10
2%,Matching,0.08246183,0.5946558,8312.773,1.59E+10
2%,Matching,0.074633665,0.58868647,8312.773,2.07E+10
2%,Matching,0.0713961,0.591524,8312.773,1.59E+10
2%,Matching,0.074128926,0.5912911,7675.873,1.54E+10
2%,Matching,0.072323546,0.5912962,7675.873,1.57E+10
2%,Matching,0.07434085,0.5911284,7675.873,1.54E+10
2%,Matching,0.055748537,0.5665725,8312.773,2.08E+10
2%,Matching,0.06881667,0.59196794,8312.773,1.58E+10
2%,Matching,0.058089335,0.5695101,8312.773,1.55E+10
2%,Matching,0.072316915,0.59129965,7675.873,1.57E+10
2%,Matching,0.06906098,0.59117836,8312.773,1.58E+10
2%,Matching,0.07481801,0.59055376,8312.773,1.58E+10
2%,Matching,0.069573335,0.5914297,8312.773,1.59E+10
2%,Matching,0.07207692,0.5934647,8312.773,1.57E+10
2%,Matching,0.09914117,0.594936,8312.773,1.57E+10
2%,Matching,0.0644712,0.5882612,7675.873,1.89E+10
2%,Matching,0.07592369,0.5936343,8312.773,1.59E+10
2%,Matching,0.07202413,0.5894661,8312.773,2.06E+10
2%,Matching,0.09832357,0.5955612,8312.773,1.60E+10
2%,Matching,0.058821768,0.56563133,8312.773,2.06E+10
2%,Matching,0.06433938,0.588222,7675.873,1.88E+10
2%,Matching,0.072247006,0.59116304,7675.873,1.55E+10
2%,Matching,0.070915505,0.5930379,8312.773,1.59E+10
2%,Matching,0.07297954,0.593247,8312.773,1.58E+10
2%,Matching,0.056864593,0.56494284,8136.4,1.90E+10
2%,Matching,0.07898338,0.59363693,8312.773,1.57E+10
2%,Matching,0.0614449,0.56583273,8305.874,2.71E+10
2%,Matching,0.071322314,0.59002364,8312.773,1.57E+10
2%,Matching,0.06588508,0.577057,8305.874,2.74E+10
2%,Matching,0.05736831,0.5699309,8312.773,1.85E+10
2%,Matching,0.048696723,0.56553936,8305.874,2.21E+10
2%,Matching,0.072631165,0.5913032,7675.873,1.54E+10
2%,Matching,0.07096109,0.5915783,8312.773,1.58E+10
2%,Matching,0.06716004,0.5632166,8305.874,2.67E+10
2%,Matching,0.06883401,0.58892816,8312.773,1.58E+10
2%,Matching,0.0631493,0.5704512,8305.874,2.62E+10
2%,Matching,0.08180795,0.5894231,7675.873,2.36E+10
2%,Matching,0.067099,0.5782381,8305.874,2.69E+10
2%,Matching,0.07031612,0.5914454,8312.773,1.58E+10
2%,Matching,0.059406057,0.5713399,8312.773,2.17E+10
2%,Matching,0.083829485,0.5804296,8305.874,2.64E+10
2%,Matching,0.056910805,0.5647059,8181.5903,2.05E+10
2%,Matching,0.071113564,0.56900454,6316.099,2.19E+10
2%,Matching,0.08953706,0.59572095,8312.773,1.57E+10
2%,Matching,0.07294916,0.57378846,8305.874,2.67E+10
2%,Matching,0.056225244,0.5644014,8168.7363,1.89E+10
2%,Matching,0.06012127,0.5362064,8305.874,2.41E+10
2%,Matching,0.07178221,0.5933608,8312.773,1.57E+10
2%,Matching,0.07302007,0.5913155,7675.873,1.53E+10
2%,Matching,0.051446177,0.56962126,8305.874,2.46E+10
2%,Matching,0.07386936,0.59005576,8312.773,1.58E+10
2%,Matching,0.07283447,0.56966114,6316.099,2.14E+10
2%,Matching,0.049817216,0.5452696,8325.033,1.36E+10
2%,Matching,0.08325153,0.5760766,8325.033,1.51E+10
2%,Matching,0.07660602,0.57911414,8305.874,2.72E+10
2%,Matching,0.0796021,0.569018,8325.033,1.52E+10
2%,Matching,0.060930923,0.5681858,8305.874,2.72E+10
2%,Matching,0.08118463,0.5790744,7216.8447,1.53E+10
2%,Matching,0.050688177,0.5711675,8305.874,2.43E+10
2%,Matching,0.0622993,0.5802267,6729.616,2.35E+10
2%,Matching,0.042763554,0.55035925,7216.8447,1.35E+10
2%,Matching,0.07079292,0.57928705,8305.874,2.66E+10
2%,Matching,0.07888771,0.58150506,7216.8447,1.83E+10
2%,Matching,0.07213083,0.57759744,6991.9634,2.19E+10
2%,Matching,0.072801836,0.5583167,8325.033,1.51E+10
2%,Matching,0.046945866,0.5544517,8296.063,2.20E+10
2%,Matching,0.070069306,0.5628935,8325.033,1.51E+10
2%,Matching,0.05287033,0.55687505,8325.033,1.52E+10
2%,Matching,0.06400215,0.5775526,8305.874,2.70E+10
2%,Matching,0.07641251,0.5642435,8325.033,1.53E+10
2%,Matching,0.049472276,0.5629524,8305.874,2.47E+10
2%,Matching,0.056373302,0.5646549,8325.033,1.34E+10
2%,Matching,0.08156437,0.5780458,7216.8447,1.52E+10
2%,Matching,0.043149237,0.56064534,8305.874,2.19E+10
2%,Matching,0.04740756,0.5510074,7216.8447,1.78E+10
2%,Matching,0.073632345,0.5673778,6316.099,2.43E+10
2%,Matching,0.043963693,0.55109954,7216.8447,1.35E+10
2%,Matching,0.06803392,0.5481221,8325.033,1.53E+10
2%,Matching,0.06477602,0.5472632,8305.874,2.75E+10
2%,Matching,0.053201105,0.54006267,8325.033,1.51E+10
2%,Matching,0.05359238,0.5663818,8305.874,2.69E+10
2%,Matching,0.04886447,0.5638422,8325.033,1.37E+10
2%,Matching,0.08651496,0.5799112,7216.8447,1.51E+10
2%,Matching,0.06900742,0.5784576,8305.874,2.74E+10
2%,Matching,0.08103124,0.58216375,7216.8447,1.52E+10
2%,Matching,0.081714034,0.5782213,7216.8447,1.51E+10
2%,Matching,0.061321095,0.56677085,8305.874,2.70E+10
2%,Matching,0.067283675,0.5437199,8325.033,1.51E+10
2%,Matching,0.0680898,0.5785275,8305.874,2.68E+10
2%,Matching,0.046309203,0.5504219,7216.8447,1.49E+10
2%,Matching,0.085999034,0.57818717,8325.033,1.52E+10
2%,Matching,0.06335978,0.56929606,8305.874,2.78E+10
2%,Matching,0.056903023,0.5333093,8325.033,1.55E+10
2%,Matching,0.057225283,0.5403974,6991.9634,1.77E+10
2%,Matching,0.05801242,0.5430106,8325.033,1.36E+10
2%,Matching,0.07977013,0.56999415,8325.033,1.51E+10
2%,Matching,0.06443856,0.5712387,8305.874,2.68E+10
2%,Matching,0.061707187,0.535865,8325.033,1.51E+10
2%,Matching,0.042209413,0.5652624,8305.874,2.66E+10
2%,Matching,0.06598111,0.53832644,8325.033,1.52E+10
2%,Matching,0.0463443,0.5627631,8305.874,2.18E+10
2%,Matching,0.06963863,0.53849816,8325.033,1.50E+10
2%,Matching,0.0660643,0.53912157,8325.033,1.51E+10
2%,Matching,0.06277576,0.5535428,8305.874,2.56E+10
2%,Matching,0.0817579,0.5788002,7216.8447,1.52E+10
2%,Matching,0.049981825,0.5605873,8305.874,1.34E+10
2%,Matching,0.08154386,0.57804817,7216.8447,1.54E+10
2%,Matching,0.049630463,0.5675067,8305.874,2.53E+10
2%,Matching,0.054785706,0.5529388,8325.033,1.92E+10
2%,Matching,0.073558405,0.57738245,6991.9634,2.23E+10
2%,Matching,0.046428885,0.55691844,7216.8447,1.35E+10
2%,Matching,0.0829348,0.57909185,7216.8447,1.53E+10
2%,Matching,0.058324825,0.5452445,8305.874,2.79E+10
2%,Matching,0.04861236,0.5511183,8325.033,1.52E+10
2%,Matching,0.043780472,0.56416804,8305.874,2.22E+10
2%,Matching,0.08016631,0.5793208,7216.8447,1.51E+10
2%,Matching,0.08287295,0.58157915,7216.8447,1.51E+10
2%,Matching,0.045178317,0.5646777,8305.874,2.22E+10
2%,Matching,0.06017303,0.53110826,8325.033,1.51E+10
2%,Matching,0.060694635,0.56482637,8305.874,2.69E+10
2%,Matching,0.07338074,0.58067554,8334.507,1.99E+10
2%,Matching,0.079506144,0.58753926,8334.507,1.97E+10
2%,Matching,0.054379474,0.49268043,7257.733,3.82E+10
2%,Matching,0.07296039,0.57546055,8327.86,1.52E+10
2%,Matching,0.0772712,0.5788846,8334.507,1.97E+10
2%,Matching,0.054870714,0.5196652,8320.894,3.68E+10
2%,Matching,0.07870163,0.5919011,8334.507,1.97E+10
2%,Matching,0.05060555,0.5513468,8362.631,3.33E+10
2%,Matching,0.07721869,0.5856434,8334.507,1.99E+10
2%,Matching,0.076490685,0.57871354,7184.2207,1.53E+10
2%,Matching,0.081492476,0.52805847,7257.733,4.16E+10
2%,Matching,0.0710344,0.5823159,8334.507,1.52E+10
2%,Matching,0.07784484,0.57955766,7184.2207,1.54E+10
2%,Matching,0.056987952,0.49591056,8320.894,3.37E+10
2%,Matching,0.07143525,0.57642984,8334.507,1.98E+10
2%,Matching,0.076431975,0.57092744,7184.2207,2.02E+10
2%,Matching,0.049205877,0.54586554,8362.631,3.45E+10
2%,Matching,0.065969154,0.5698303,8386.8,2.01E+10
2%,Matching,0.04304394,0.45806003,8320.894,3.46E+10
2%,Matching,0.07127473,0.5746304,8334.507,1.79E+10
2%,Matching,0.07567296,0.5792538,7184.2207,1.52E+10
2%,Matching,0.056343958,0.49822563,8320.894,3.35E+10
2%,Matching,0.07324448,0.58259505,8334.507,1.97E+10
2%,Matching,0.09113805,0.59378994,8334.507,1.97E+10
2%,Matching,0.054617092,0.49219698,8320.894,3.40E+10
2%,Matching,0.10558449,0.59560937,8334.507,2.01E+10
2%,Matching,0.048204612,0.5014392,8353.433,3.28E+10
2%,Matching,0.078882165,0.59240556,8334.507,1.97E+10
2%,Matching,0.07160787,0.58735627,7184.2207,2.11E+10
2%,Matching,0.05470803,0.5060376,7283.394,3.25E+10
2%,Matching,0.072839476,0.5812967,8334.507,1.98E+10
2%,Matching,0.07157651,0.5566454,8362.631,3.38E+10
2%,Matching,0.082732484,0.5902838,7184.2207,2.02E+10
2%,Matching,0.088087656,0.57878286,8334.507,1.98E+10
2%,Matching,0.036528062,0.52701473,7257.733,3.64E+10
2%,Matching,0.07606572,0.5710767,7184.2207,2.01E+10
2%,Matching,0.08921462,0.563716,8362.631,3.40E+10
2%,Matching,0.07668064,0.58656824,8334.507,1.98E+10
2%,Matching,0.07461947,0.576312,8332.825,1.97E+10
2%,Matching,0.04645781,0.55190563,8362.631,3.48E+10
2%,Matching,0.07068898,0.5916643,8334.507,1.97E+10
2%,Matching,0.055235233,0.52032393,8320.894,1.60E+10
2%,Matching,0.07036544,0.5899286,8334.507,1.99E+10
2%,Matching,0.055513788,0.48818424,8320.894,3.40E+10
2%,Matching,0.09349653,0.5900889,8334.507,1.99E+10
2%,Matching,0.07062261,0.5755083,7184.2207,1.50E+10
2%,Matching,0.056569926,0.49160483,7257.733,3.34E+10
2%,Matching,0.083134614,0.5833281,8334.507,1.98E+10
2%,Matching,0.079218686,0.58155024,8334.507,1.99E+10
2%,Matching,0.041213237,0.528126,8320.894,3.83E+10
2%,Matching,0.07866709,0.5848257,8334.507,1.97E+10
2%,Matching,0.055606805,0.5220955,8320.894,3.69E+10
2%,Matching,0.08199217,0.5897542,7184.2207,2.45E+10
2%,Matching,0.078437865,0.583326,8334.507,1.98E+10
2%,Matching,0.053737614,0.4914319,7257.733,3.81E+10
2%,Matching,0.07268492,0.586575,8334.507,1.98E+10
2%,Matching,0.05625057,0.49345002,7257.733,3.79E+10
2%,Matching,0.07249582,0.5867496,7184.2207,2.09E+10
2%,Matching,0.0794555,0.584638,8334.507,1.98E+10
2%,Matching,0.05515372,0.49637374,7257.733,3.32E+10
2%,Matching,0.0822052,0.5890937,8334.507,1.97E+10
2%,Matching,0.072368756,0.5761061,7202.122,1.52E+10
2%,Matching,0.0902148,0.5594216,8362.631,3.32E+10
2%,Matching,0.086640894,0.59344935,8334.507,1.97E+10
2%,Matching,0.06519939,0.55803955,8362.631,3.45E+10
2%,Matching,0.058592986,0.55910236,8305.874,1.86E+10
2%,Matching,0.07662098,0.5736183,8015.1733,1.88E+10
2%,Matching,0.05729709,0.49138963,7257.733,3.61E+10
2%,Matching,0.04793882,0.49609062,8305.874,1.46E+10
2%,Matching,0.056933098,0.5236094,8305.874,1.87E+10
2%,Matching,0.032964602,0.52991724,8320.894,3.75E+10
2%,Matching,0.058712337,0.53453386,8305.874,1.43E+10
2%,Matching,0.058196455,0.5397726,8305.874,1.87E+10
2%,Matching,0.06102654,0.51023084,8320.894,3.34E+10
2%,Matching,0.07616636,0.57267725,8015.1733,1.89E+10
2%,Matching,0.061053142,0.5666925,8410.322,1.71E+10
2%,Matching,0.039389003,0.5162799,8362.631,3.57E+10
2%,Matching,0.058500256,0.5255297,8305.874,1.86E+10
2%,Matching,0.05325633,0.5667194,8305.874,1.45E+10
2%,Matching,0.054309767,0.49404818,7257.733,3.81E+10
2%,Matching,0.0756249,0.57388926,8015.1733,1.77E+10
2%,Matching,0.05529582,0.5283835,8015.1733,1.46E+10
2%,Matching,0.046840418,0.5504095,8362.631,3.36E+10
2%,Matching,0.049917836,0.5020012,8305.874,1.42E+10
2%,Matching,0.06647834,0.5565917,8015.1733,1.78E+10
2%,Matching,0.04103793,0.52298903,8362.631,3.47E+10
2%,Matching,0.054991946,0.5284572,8015.1733,1.46E+10
2%,Matching,0.058019932,0.5008819,8320.894,3.37E+10
2%,Matching,0.060432445,0.5287796,8305.874,1.86E+10
2%,Matching,0.06534729,0.5683016,8410.322,1.42E+10
2%,Matching,0.06448796,0.55820775,8410.322,1.43E+10
2%,Matching,0.040156864,0.5199331,7257.733,4.36E+10
2%,Matching,0.054173913,0.51244944,8305.874,1.42E+10
2%,Matching,0.05202857,0.5314094,8305.874,1.44E+10
2%,Matching,0.05699547,0.5256212,8305.874,1.44E+10
2%,Matching,0.038297735,0.5067937,7257.733,4.36E+10
2%,Matching,0.076594904,0.57897043,8410.322,1.43E+10
2%,Matching,0.061149493,0.55617344,8015.1733,1.62E+10
2%,Matching,0.05193756,0.5469239,8362.631,3.43E+10
2%,Matching,0.058814436,0.53945583,8305.874,1.86E+10
2%,Matching,0.05609112,0.49196213,7257.733,3.44E+10
2%,Matching,0.04483232,0.5161688,8305.874,2.16E+10
2%,Matching,0.07568037,0.5757451,8410.322,1.42E+10
2%,Matching,0.078694545,0.56371176,8362.631,3.37E+10
2%,Matching,0.056536287,0.54308826,8305.874,1.86E+10
2%,Matching,0.049098425,0.53961474,8305.874,1.87E+10
2%,Matching,0.039740335,0.44888604,8320.894,3.37E+10
2%,Matching,0.06261094,0.568773,8015.1733,1.05E+10
2%,Matching,0.051054645,0.52530867,8305.874,1.42E+10
2%,Matching,0.07718502,0.5586687,8362.631,3.36E+10
2%,Matching,0.06251139,0.55708265,8015.1733,8.30E+09
2%,Matching,0.08542544,0.57390505,8015.1733,1.75E+10
2%,Matching,0.072193146,0.5718789,8200.597,2.64E+10
2%,Matching,0.057159927,0.5233229,8305.874,1.42E+10
2%,Matching,0.05124635,0.5199914,6280.4653,2.01E+10
2%,Matching,0.083107136,0.58082205,8410.322,1.44E+10
2%,Matching,0.05836916,0.5253807,8305.874,1.87E+10
2%,Matching,0.05903006,0.5357363,8200.597,3.36E+10
2%,Matching,0.11624839,0.5722774,8410.322,1.46E+10
2%,Matching,0.09321599,0.5622046,8015.1733,2.19E+10
2%,Matching,0.08253385,0.58989114,6280.4653,3.70E+10
2%,Matching,0.061745495,0.53634804,8305.874,2.57E+10
2%,Matching,0.058194995,0.56060433,8200.597,3.49E+10
2%,Matching,0.06453006,0.56792337,8410.322,1.42E+10
2%,Matching,0.051635437,0.5116461,8305.874,1.42E+10
2%,Matching,0.05179378,0.5521542,8200.597,2.70E+10
2%,Matching,0.066401206,0.5854157,8127.2856,1.97E+10
2%,Matching,0.06998779,0.56644166,8200.597,2.08E+10
2%,Matching,0.048220277,0.5656683,8127.2856,1.75E+10
2%,Matching,0.053491943,0.5506598,7166.0728,1.95E+10
2%,Matching,0.0671116,0.5868164,8127.2856,2.19E+10
2%,Matching,0.057690028,0.5654908,8200.597,3.47E+10
2%,Matching,0.05444977,0.5758652,8127.2856,1.75E+10
2%,Matching,0.051135816,0.5198351,6280.4653,1.98E+10
2%,Matching,0.116680875,0.59221417,8127.2856,1.97E+10
2%,Matching,0.061182693,0.55757546,8200.597,2.56E+10
2%,Matching,0.058817178,0.58430344,8127.2856,1.99E+10
2%,Matching,0.065331705,0.5617763,8200.597,2.58E+10
2%,Matching,0.05666074,0.58388907,8127.2856,1.97E+10
2%,Matching,0.055308275,0.57640696,8127.2856,1.96E+10
2%,Matching,0.0724906,0.56991285,8200.597,3.42E+10
2%,Matching,0.06111205,0.58218527,8127.2856,1.96E+10
2%,Matching,0.06721914,0.5633017,8200.597,2.56E+10
2%,Matching,0.08471138,0.57755405,7577.704,1.92E+10
2%,Matching,0.06616062,0.555932,8200.597,2.57E+10
2%,Matching,0.054991655,0.57962894,8127.2856,1.95E+10
2%,Matching,0.04872575,0.5520042,8200.597,1.97E+10
2%,Matching,0.059377268,0.5835805,8127.2856,1.96E+10
2%,Matching,0.051253993,0.52000797,6280.4653,1.99E+10
2%,Matching,0.0500775,0.5687898,7577.704,1.75E+10
2%,Matching,0.052252736,0.57070667,8127.2856,1.96E+10
2%,Matching,0.05346647,0.54013145,8200.597,3.36E+10
2%,Matching,0.05789678,0.58125466,8127.2856,1.95E+10
2%,Matching,0.08835613,0.57822675,7577.704,1.93E+10
2%,Matching,0.055835575,0.5404322,8200.597,3.43E+10
2%,Matching,0.061091613,0.5837016,8127.2856,1.97E+10
2%,Matching,0.058409654,0.5553569,8200.597,2.57E+10
2%,Matching,0.052620612,0.578361,8127.2856,1.96E+10
2%,Matching,0.08471203,0.5754584,8200.597,1.90E+10
2%,Matching,0.053138822,0.5730859,8127.2856,9.18E+09
2%,Matching,0.071103595,0.57277167,6280.4653,2.78E+10
2%,Matching,0.07263636,0.57697123,7577.704,1.93E+10
2%,Matching,0.048278917,0.56784683,7577.704,1.79E+10
2%,Matching,0.04393491,0.55300283,8200.597,2.54E+10
2%,Matching,0.051729206,0.5696216,8127.2856,1.75E+10
2%,Matching,0.05816061,0.5551867,8200.597,2.56E+10
2%,Matching,0.06756865,0.5846006,8127.2856,2.18E+10
2%,Matching,0.06860555,0.56528157,8200.597,2.65E+10
2%,Matching,0.10189824,0.58968467,8127.2856,1.98E+10
2%,Matching,0.053336613,0.5431335,7166.0728,1.97E+10
2%,Matching,0.0678243,0.5856204,8127.2856,1.95E+10
2%,Matching,0.04258555,0.5604501,8200.597,2.62E+10
2%,Matching,0.0731412,0.5763083,7577.704,1.92E+10
2%,Matching,0.062048767,0.57268006,8200.597,2.56E+10
2%,Matching,0.0673892,0.58631736,8127.2856,1.95E+10
2%,Matching,0.050790314,0.5203189,6280.4653,1.97E+10
2%,Matching,0.07893804,0.57615507,7577.704,1.76E+10
2%,Matching,0.067221284,0.58560264,8127.2856,2.27E+10
2%,Matching,0.07826339,0.5757122,6280.4653,3.32E+10
2%,Matching,0.06419404,0.58309275,8127.2856,1.95E+10
2%,Matching,0.057636958,0.57848334,7577.704,1.96E+10
2%,Matching,0.07955603,0.58480275,6290.1226,3.88E+10
2%,Matching,0.06439508,0.5562161,6280.4653,2.12E+10
2%,Matching,0.065545335,0.5849754,8127.2856,2.17E+10
2%,Matching,0.08449087,0.5809824,8127.2856,1.97E+10
2%,Matching,0.057973024,0.549807,8200.597,2.59E+10
2%,Matching,0.065933794,0.5853451,8127.2856,1.98E+10
2%,Matching,0.05312588,0.55003047,8200.597,2.60E+10
2%,Matching,0.074829064,0.5798487,8127.2856,1.96E+10
2%,Matching,0.05221203,0.52311355,8200.597,2.82E+10
2%,Matching,0.065526396,0.5846303,8127.2856,1.98E+10
2%,Matching,0.051462594,0.56842524,8200.597,2.56E+10
2%,Matching,0.058094315,0.5815771,8127.2856,1.96E+10
2%,Matching,0.050977178,0.51976216,6280.4653,1.97E+10
2%,Matching,0.05527706,0.581674,7569.3735,1.95E+10
2%,Matching,0.04998018,0.5693408,8200.597,2.52E+10
2%,Matching,0.05555958,0.5819618,7569.3735,1.96E+10
2%,Matching,0.055874005,0.57751966,8127.2856,1.98E+10
2%,Matching,0.061011743,0.5684764,8200.597,2.52E+10
2%,Matching,0.036316622,0.53026015,7404.71,1.59E+10
2%,Matching,0.033411857,0.51118207,8200.597,2.18E+10
2%,Matching,0.06183486,0.5610964,7404.71,1.44E+10
2%,Matching,0.07786155,0.5714894,7183.2275,2.66E+10
2%,Matching,0.043305058,0.5668157,8075.968,1.90E+10
2%,Matching,0.085351504,0.59392494,8303.212,2.44E+10
2%,Matching,0.07901066,0.5688544,8075.968,2.09E+10
2%,Matching,0.08334588,0.5827799,8303.212,2.47E+10
2%,Matching,0.0610975,0.55909604,8075.968,1.93E+10
2%,Matching,0.076609775,0.5684201,7404.71,1.58E+10
2%,Matching,0.07311626,0.5585284,8303.212,2.69E+10
2%,Matching,0.048508216,0.56999606,8075.968,1.89E+10
2%,Matching,0.07994942,0.58199954,8303.212,2.51E+10
2%,Matching,0.071807645,0.5659875,7404.71,1.60E+10
2%,Matching,0.038787458,0.53202903,7404.71,1.59E+10
2%,Matching,0.0871716,0.58801657,8303.212,2.47E+10
2%,Matching,0.06789976,0.57423425,8075.968,1.89E+10
2%,Matching,0.084846154,0.5796496,8303.212,2.55E+10
2%,Matching,0.09008467,0.57559556,8075.968,2.09E+10
2%,Matching,0.08238287,0.58454853,8303.212,2.49E+10
2%,Matching,0.036098503,0.52994746,7404.71,1.60E+10
2%,Matching,0.08073391,0.58237207,8303.212,2.50E+10
2%,Matching,0.04795358,0.54358083,8075.968,2.11E+10
2%,Matching,0.06433974,0.5681252,8075.968,1.92E+10
2%,Matching,0.072724916,0.55946714,8302.64,3.55E+10
