Constraints(%),algorithm,NMI,RI,cost,runtime
10%,greedy,0.36948833,0.6846315,1300.2184,53942
10%,greedy,0.33012107,0.6701581,1300.2184,51910
10%,greedy,0.34844625,0.67675996,1300.2184,51591
10%,greedy,0.3103193,0.65568465,1300.2184,52757
10%,greedy,0.43597373,0.68926555,607.3921,65935
10%,greedy,0.36428365,0.6836158,1300.2184,52118
10%,greedy,0.33012107,0.6701581,1300.2184,59709
10%,greedy,0.2821163,0.64044946,1300.2184,53702
10%,greedy,0.41387326,0.7066591,607.3921,53097
10%,greedy,0.36948833,0.6846315,1300.2184,53029
10%,greedy,0.33012107,0.6701581,1300.2184,52093
10%,greedy,0.23999697,0.6043928,1300.2184,53956
10%,greedy,0.24265346,0.6051546,1300.2184,54656
10%,greedy,0.28086352,0.63968766,1300.2184,53442
10%,greedy,0.33232287,0.6555577,1300.2184,51379
10%,greedy,0.24425383,0.6082016,1300.2184,62347
10%,greedy,0.24537425,0.6117565,1300.2184,63316
10%,greedy,0.35548642,0.6710468,1300.2184,51489
10%,greedy,0.33232287,0.6555577,1300.2184,50441
10%,greedy,0.28086352,0.63968766,1300.2184,62639
10%,greedy,0.41387326,0.7066591,607.3921,56425
10%,greedy,0.24425383,0.6082016,1300.2184,53858
10%,greedy,0.36948833,0.6846315,1300.2184,51699
10%,greedy,0.33232287,0.6555577,1300.2184,51322
10%,greedy,0.25152296,0.61721575,1300.2184,54602
10%,greedy,0.27222052,0.6335936,1300.2184,56222
10%,greedy,0.39255267,0.6899638,607.3921,66229
10%,greedy,0.33012107,0.6701581,1300.2184,52305
10%,greedy,0.28564355,0.64235383,1300.2184,52868
10%,greedy,0.32181534,0.66799974,1300.2184,53607
10%,greedy,0.3692864,0.68082273,1260.1864,48823
10%,greedy,0.3377085,0.64375037,1260.1864,47203
10%,greedy,0.3377085,0.64375037,1260.1864,47852
10%,greedy,0.3234647,0.65454197,1260.1864,48661
10%,greedy,0.3692864,0.68082273,1260.1864,48950
10%,greedy,0.35005796,0.67644256,1260.1864,58754
10%,greedy,0.3665873,0.6855837,1260.1864,57637
10%,greedy,0.3377085,0.64375037,1260.1864,47467
10%,greedy,0.27204934,0.59855264,1260.1864,48725
10%,greedy,0.4046454,0.67142767,441.18277,49909
10%,greedy,0.3692864,0.68082273,1260.1864,48951
10%,greedy,0.38588324,0.68761504,1260.1864,48177
10%,greedy,0.41525674,0.68666285,441.18277,60644
10%,greedy,0.3479492,0.6335936,1260.1864,56188
10%,greedy,0.33512878,0.6249603,1260.1864,48497
10%,greedy,0.3377085,0.64375037,1260.1864,47772
10%,greedy,0.30345255,0.64133817,1260.1864,48598
10%,greedy,0.34666863,0.62775344,1260.1864,47224
10%,greedy,0.4046454,0.67142767,441.18277,57864
10%,greedy,0.33512878,0.6249603,1260.1864,47302
10%,greedy,0.3479492,0.6335936,1260.1864,47269
10%,greedy,0.3479492,0.6335936,1260.1864,47427
10%,greedy,0.31344387,0.6485114,1260.1864,50398
10%,greedy,0.3479492,0.6335936,1260.1864,47241
10%,greedy,0.3377085,0.64375037,1260.1864,57819
10%,greedy,0.3454766,0.66507965,1260.1864,47952
10%,greedy,0.34666863,0.62775344,1260.1864,46649
10%,greedy,0.31609136,0.6495271,1260.1864,53152
10%,greedy,0.287955,0.6287056,1260.1864,48033
10%,greedy,0.34749025,0.6467974,1260.1864,47907
10%,greedy,0.34666863,0.62775344,1260.1864,47035
10%,greedy,0.27204934,0.59855264,1260.1864,55743
10%,greedy,0.31344387,0.6485114,1260.1864,59424
10%,greedy,0.3454766,0.66507965,1260.1864,48777
10%,greedy,0.40617818,0.6964388,1260.1864,57869
10%,greedy,0.3479492,0.6335936,1260.1864,47306
10%,greedy,0.3454766,0.66507965,1260.1864,47994
10%,greedy,0.3454766,0.66507965,1260.1864,62901
10%,greedy,0.27709734,0.6071225,1260.1864,49867
10%,greedy,0.35888827,0.6812036,1260.1864,49442
10%,greedy,0.40070102,0.6880594,585.4994,60600
10%,greedy,0.31929153,0.56528914,1335.0531,45324
10%,greedy,0.2353276,0.49901605,1335.0531,47325
10%,greedy,0.33237347,0.6593665,970.08295,50001
10%,greedy,0.185011,0.4605472,1335.0531,48315
10%,greedy,0.3461052,0.6711103,970.08295,50393
10%,greedy,0.22668673,0.4922872,1335.0531,47767
10%,greedy,0.41882354,0.6568273,1335.0531,56748
10%,greedy,0.3725207,0.6065511,1335.0531,45123
10%,greedy,0.3093046,0.55741763,1335.0531,48338
10%,greedy,0.30053496,0.6339745,970.08295,49530
10%,greedy,0.39566347,0.62394464,1335.0531,49111
10%,greedy,0.41882354,0.6568273,1335.0531,48405
10%,greedy,0.45470244,0.7019615,555.0181,62668
10%,greedy,0.3725207,0.6065511,1335.0531,45236
10%,greedy,0.33988005,0.5814131,1335.0531,53275
10%,greedy,0.40009144,0.6535263,1335.0531,49240
10%,greedy,0.40568936,0.6476862,1335.0531,49464
10%,greedy,0.24408501,0.5058719,1335.0531,48626
10%,greedy,0.2353276,0.49901605,1335.0531,47172
10%,greedy,0.3461052,0.6711103,970.08295,50454
10%,greedy,0.42012903,0.641846,1335.0531,49226
10%,greedy,0.3725207,0.6065511,1335.0531,265620
10%,greedy,0.41882354,0.6568273,1335.0531,46498
10%,greedy,0.2711297,0.5272012,1335.0531,47833
10%,greedy,0.33988005,0.5814131,1335.0531,48239
10%,greedy,0.3725207,0.6065511,1335.0531,48458
10%,greedy,0.32109058,0.64844793,970.08295,50224
10%,greedy,0.22668673,0.4922872,1335.0531,47332
10%,greedy,0.24408501,0.5058719,1335.0531,48181
10%,greedy,0.24408501,0.5058719,1335.0531,46835
10%,greedy,0.20139907,0.4728623,1335.0531,47437
10%,greedy,0.3093046,0.55741763,1335.0531,48556
10%,greedy,0.2711297,0.5272012,1335.0531,43993
10%,greedy,0.3725207,0.6065511,1335.0531,48453
10%,greedy,0.2353276,0.49901605,1335.0531,47898
10%,greedy,0.39566347,0.62394464,1335.0531,49457
10%,greedy,0.2711297,0.5272012,1335.0531,49219
10%,greedy,0.3725207,0.6065511,1335.0531,48432
10%,greedy,0.2619783,0.51996446,1335.0531,47360
10%,greedy,0.42050692,0.7081826,1160.1907,50995
10%,greedy,0.3740868,0.6581603,1160.1907,49441
10%,greedy,0.39914322,0.705199,1160.1907,49207
10%,greedy,0.27356252,0.6232464,1160.1907,49381
10%,greedy,0.40195787,0.6991049,1160.1907,50501
10%,greedy,0.3783039,0.6821558,1160.1907,50553
10%,greedy,0.27356252,0.6232464,1160.1907,58124
10%,greedy,0.39914322,0.705199,1160.1907,59563
10%,greedy,0.3783039,0.6821558,1160.1907,50080
10%,greedy,0.39914322,0.705199,1160.1907,50855
10%,greedy,0.4266926,0.7068495,1252.2274,50095
10%,greedy,0.41544738,0.7162445,620.03094,62941
10%,greedy,0.39914322,0.705199,1160.1907,51111
10%,greedy,0.27356252,0.6232464,1160.1907,54564
10%,greedy,0.27698633,0.61023295,1160.1907,49459
10%,greedy,0.33116695,0.668698,1160.1907,50173
10%,greedy,0.39914322,0.705199,1160.1907,52641
10%,greedy,0.3205143,0.66330224,1160.1907,50137
10%,greedy,0.39129853,0.7051355,1160.1907,61378
10%,greedy,0.3944608,0.69110644,1160.1907,57498
10%,greedy,0.44062182,0.721069,585.05383,62470
10%,greedy,0.35644946,0.69136035,1160.1907,51569
10%,greedy,0.3783039,0.6821558,1160.1907,50191
10%,greedy,0.38351429,0.67345905,563.0786,56638
10%,greedy,0.2793233,0.6301657,1160.1907,49424
10%,greedy,0.41544738,0.7162445,615.0454,66634
10%,greedy,0.3783039,0.6821558,1160.1907,109072
10%,greedy,0.40195787,0.6991049,1160.1907,50482
10%,greedy,0.38066944,0.69999367,1160.1907,62054
10%,greedy,0.3783039,0.6821558,1160.1907,50124
10%,greedy,0.41486004,0.71268964,1160.1907,50382
10%,greedy,0.3783039,0.6821558,1160.1907,59092
10%,greedy,0.40195787,0.6991049,1160.1907,49794
10%,greedy,0.3998736,0.67523646,563.0786,62637
10%,greedy,0.41486004,0.71268964,1160.1907,51730
10%,greedy,0.35644946,0.69136035,1160.1907,57747
10%,greedy,0.3998736,0.67523646,563.0786,58633
10%,greedy,0.3783039,0.6821558,1160.1907,50401
10%,greedy,0.3707638,0.6949787,1160.1907,66531
10%,greedy,0.37397423,0.6741573,1160.1907,49206
10%,greedy,0.38757852,0.6865359,867.02893,51177
10%,greedy,0.36207363,0.6692693,1000.0269,51227
10%,greedy,0.25558734,0.4954612,1300.2184,44999
10%,greedy,0.38757852,0.6865359,867.02893,50609
10%,greedy,0.38757852,0.6865359,867.02893,50432
10%,greedy,0.43624264,0.6420999,1160.1907,48913
10%,greedy,0.32987583,0.5589411,1160.1907,46203
10%,greedy,0.38757852,0.6865359,867.02893,50534
10%,greedy,0.36971563,0.59068114,1160.1907,48636
10%,greedy,0.35337698,0.6636831,1000.0269,50147
10%,greedy,0.43342933,0.70621467,1000.0269,58824
10%,greedy,0.23223393,0.48213038,1160.1907,46760
10%,greedy,0.36971563,0.59068114,1160.1907,52954
10%,greedy,0.34056228,0.65543073,1000.0269,50388
10%,greedy,0.4532603,0.6801879,1160.1907,49900
10%,greedy,0.25753844,0.50155526,1160.1907,47128
10%,greedy,0.46082112,0.6602552,1160.1907,49386
10%,greedy,0.410205,0.6946613,1000.0269,60526
10%,greedy,0.34056228,0.65543073,1000.0269,50304
10%,greedy,0.36971563,0.59068114,1160.1907,49544
10%,greedy,0.36971563,0.59068114,1160.1907,45264
10%,greedy,0.4532603,0.6801879,1160.1907,49934
10%,greedy,0.43624264,0.6420999,1160.1907,49342
10%,greedy,0.320355,0.55132353,1160.1907,47267
10%,greedy,0.320355,0.55132353,1160.1907,47508
10%,greedy,0.320355,0.55132353,1160.1907,47473
10%,greedy,0.35337698,0.6636831,1000.0269,50335
10%,greedy,0.27488568,0.51514,1160.1907,47595
10%,greedy,0.320355,0.55132353,1160.1907,48248
10%,greedy,0.29268152,0.5292325,1160.1907,47223
10%,greedy,0.4011727,0.69453436,867.02893,50698
10%,greedy,0.29268152,0.5292325,1160.1907,56204
10%,greedy,0.29268152,0.5292325,1160.1907,48023
10%,greedy,0.3764326,0.6613978,990.1608,50592
10%,greedy,0.46082112,0.6602552,1160.1907,50467
10%,greedy,0.43624264,0.6420999,1160.1907,43389
10%,greedy,0.320355,0.55132353,1160.1907,47889
10%,greedy,0.29268152,0.5292325,1160.1907,47299
10%,greedy,0.30711997,0.6245794,1000.0269,59424
10%,greedy,0.35337698,0.6636831,1000.0269,50584
10%,greedy,0.29118508,0.6149305,1050.0526,49448
10%,greedy,0.34644514,0.6361328,1116.2319,53871
10%,greedy,0.4022247,0.7057703,1116.2319,50222
10%,greedy,0.37230477,0.69110644,1116.2319,50142
10%,greedy,0.39629674,0.70659554,1116.2319,50133
10%,greedy,0.37433493,0.67028505,680.05597,63438
10%,greedy,0.37834942,0.69897795,1116.2319,50317
10%,greedy,0.3662024,0.6903447,1116.2319,50089
10%,greedy,0.35417184,0.6500984,1116.2319,48536
10%,greedy,0.32815173,0.63270485,1116.2319,47926
10%,greedy,0.31874275,0.66241354,1116.2319,49162
10%,greedy,0.32815173,0.63270485,1116.2319,48203
10%,greedy,0.37433493,0.67028505,680.05597,52895
10%,greedy,0.28314862,0.63651365,1116.2319,49417
10%,greedy,0.3325847,0.65885866,1116.2319,49230
10%,greedy,0.39629674,0.70659554,1116.2319,49938
10%,greedy,0.39629674,0.70659554,1116.2319,49866
10%,greedy,0.32040805,0.6231829,1050.0526,48967
10%,greedy,0.37433493,0.67028505,690.458,53021
10%,greedy,0.34740546,0.68723416,1116.2319,51639
10%,greedy,0.35417184,0.6500984,1116.2319,58450
10%,greedy,0.3557056,0.6634292,1116.2319,48607
10%,greedy,0.33967313,0.6739669,1116.2319,49496
10%,greedy,0.271273,0.622929,1116.2319,50049
10%,greedy,0.34644514,0.6361328,1116.2319,48037
10%,greedy,0.39825183,0.708373,1116.2319,49081
10%,greedy,0.34494784,0.68666285,1116.2319,50228
10%,greedy,0.3777496,0.70126325,1116.2319,57404
10%,greedy,0.31681317,0.6611439,1116.2319,53355
10%,greedy,0.33967313,0.6739669,1116.2319,55377
10%,greedy,0.29118508,0.6149305,1050.0526,49054
10%,greedy,0.39629674,0.70659554,1116.2319,50276
10%,greedy,0.35417184,0.6500984,1116.2319,48484
10%,greedy,0.32815173,0.63270485,1116.2319,48276
10%,greedy,0.3420844,0.6596204,1116.2319,61509
10%,greedy,0.32898268,0.66888845,1116.2319,49467
10%,greedy,0.271273,0.622929,1116.2319,48916
10%,greedy,0.35364524,0.6887577,1116.2319,73051
10%,greedy,0.35139328,0.6818384,1116.2319,59921
10%,greedy,0.39629674,0.70659554,1116.2319,51724
10%,greedy,0.4038127,0.64006853,1365.1472,48833
10%,greedy,0.4004163,0.68221927,1365.1472,50186
10%,greedy,0.3865235,0.6804418,1365.1472,50399
10%,greedy,0.26599285,0.6398146,1365.1472,49289
10%,greedy,0.39874002,0.6461626,1365.1472,48622
10%,greedy,0.3193921,0.6601917,1365.1472,49379
10%,greedy,0.42626575,0.6645718,1365.1472,49117
10%,greedy,0.4169784,0.6492097,1365.1472,48153
10%,greedy,0.4169784,0.6492097,1365.1472,56779
10%,greedy,0.39874002,0.6461626,1365.1472,48309
10%,greedy,0.4169784,0.6492097,1365.1472,48098
10%,greedy,0.4169784,0.6492097,1365.1472,48294
10%,greedy,0.4038127,0.64006853,1365.1472,53391
10%,greedy,0.39874002,0.6461626,1365.1472,48550
10%,greedy,0.24908684,0.60699546,1273.2413,49760
10%,greedy,0.37008268,0.664064,1365.1472,64391
10%,greedy,0.3865235,0.6804418,1365.1472,49576
10%,greedy,0.37008268,0.664064,1365.1472,58445
10%,greedy,0.4169784,0.6492097,1365.1472,48754
10%,greedy,0.40026686,0.6690154,1365.1472,49483
10%,greedy,0.4169784,0.6492097,1365.1472,49088
10%,greedy,0.26882005,0.64140165,1365.1472,49376
10%,greedy,0.42626575,0.6645718,1365.1472,49033
10%,greedy,0.40519422,0.6249603,1365.1472,48133
10%,greedy,0.3726196,0.6719355,458.1332,65956
10%,greedy,0.27564552,0.6449565,1365.1472,58015
10%,greedy,0.24366349,0.60236144,1273.2413,50781
10%,greedy,0.4176641,0.6339745,1365.1472,48260
10%,greedy,0.37008268,0.664064,1365.1472,49415
10%,greedy,0.42626575,0.6645718,1365.1472,48328
10%,greedy,0.4169784,0.6492097,1365.1472,48341
10%,greedy,0.27564552,0.6449565,1365.1472,49557
10%,greedy,0.456457,0.7207516,495.06668,64404
10%,greedy,0.3865235,0.6804418,1365.1472,55616
10%,greedy,0.4176641,0.6339745,1365.1472,48011
10%,greedy,0.42626575,0.6645718,1365.1472,50011
10%,greedy,0.38110027,0.6960579,1365.1472,49808
10%,greedy,0.37008268,0.664064,1365.1472,52432
10%,greedy,0.39942023,0.6919952,458.1332,53893
10%,greedy,0.40519422,0.6249603,1365.1472,56038
10%,greedy,0.3798201,0.68958294,1217.0569,60369
10%,greedy,0.36754605,0.6596839,1217.0569,56568
10%,greedy,0.36276093,0.6642544,857.1214,55808
10%,greedy,0.3810909,0.6631753,1217.0569,58543
10%,greedy,0.37146577,0.6859011,1217.0569,52280
10%,greedy,0.32032028,0.641846,1084.0718,64809
10%,greedy,0.3403185,0.60229796,1217.0569,44942
10%,greedy,0.36759874,0.63118136,1217.0569,49001
10%,greedy,0.38594058,0.6342919,1217.0569,48905
10%,greedy,0.37336665,0.6253412,1217.0569,48768
10%,greedy,0.36754605,0.6596839,1217.0569,48904
10%,greedy,0.41078708,0.69948584,807.03467,54607
10%,greedy,0.35113534,0.6586047,1217.0569,49783
10%,greedy,0.3403185,0.60229796,1217.0569,48438
10%,greedy,0.39366436,0.6492097,1217.0569,48930
10%,greedy,0.3664437,0.6987875,1217.0569,58787
10%,greedy,0.39366436,0.6492097,1217.0569,49792
10%,greedy,0.3370701,0.66165173,1217.0569,52364
10%,greedy,0.37146577,0.6859011,1217.0569,51733
10%,greedy,0.36124682,0.68221927,1217.0569,50138
10%,greedy,0.36276093,0.6642544,857.1214,56143
10%,greedy,0.3804303,0.676633,1217.0569,50252
10%,greedy,0.40384996,0.69428045,822.0702,55082
10%,greedy,0.39366436,0.6492097,1217.0569,49558
10%,greedy,0.36698714,0.6754269,1217.0569,49911
10%,greedy,0.32217965,0.6415921,987.10486,64837
10%,greedy,0.3849035,0.69047165,1217.0569,52891
10%,greedy,0.4216014,0.70189804,1217.0569,50793
10%,greedy,0.40384996,0.69428045,817.2388,55133
10%,greedy,0.4216014,0.70189804,1217.0569,51318
10%,greedy,0.39366436,0.6492097,1217.0569,45846
10%,greedy,0.36759874,0.63118136,1217.0569,48600
10%,greedy,0.32539377,0.65454197,1217.0569,52640
10%,greedy,0.39366436,0.6492097,1217.0569,49916
10%,greedy,0.3403185,0.60229796,1217.0569,48215
10%,greedy,0.39366436,0.6492097,1217.0569,49211
10%,greedy,0.3810909,0.6631753,1217.0569,49371
10%,greedy,0.3231413,0.65314543,1217.0569,60829
10%,greedy,0.37336665,0.6253412,1217.0569,49004
10%,greedy,0.38443574,0.67942613,832.26495,55853
10%,greedy,0.3253905,0.58560276,1055.2544,62879
10%,greedy,0.36882105,0.61886626,1055.2544,48587
10%,greedy,0.43107283,0.7061512,620.03094,49932
10%,greedy,0.42989552,0.66330224,1055.2544,50095
10%,greedy,0.2308234,0.5113312,1055.2544,48016
10%,greedy,0.23958209,0.518187,1055.2544,47797
10%,greedy,0.42989552,0.66330224,1055.2544,50085
10%,greedy,0.36882105,0.61886626,1055.2544,48945
10%,greedy,0.36882105,0.61886626,1055.2544,57146
10%,greedy,0.34499097,0.64705133,616.00214,63376
10%,greedy,0.41694245,0.6541611,1055.2544,50110
10%,greedy,0.39689502,0.68253666,616.00214,62578
10%,greedy,0.31512478,0.5776043,1055.2544,47052
10%,greedy,0.392204,0.63625973,1055.2544,58202
10%,greedy,0.3514658,0.65111405,616.00214,54652
10%,greedy,0.26668873,0.53951627,1055.2544,48990
10%,greedy,0.392204,0.63625973,1055.2544,46984
10%,greedy,0.401604,0.65923953,1055.2544,50488
10%,greedy,0.31512478,0.5776043,1055.2544,48803
10%,greedy,0.401604,0.65923953,1055.2544,50577
10%,greedy,0.27602616,0.54687995,1055.2544,48597
10%,greedy,0.2922212,0.6111852,920.2343,59533
10%,greedy,0.29520556,0.5619882,1055.2544,48489
10%,greedy,0.2859996,0.60997903,920.2343,51288
10%,greedy,0.428681,0.6776487,1055.2544,50838
10%,greedy,0.41694245,0.6541611,1055.2544,49849
10%,greedy,0.3514658,0.65111405,616.00214,60839
10%,greedy,0.20528734,0.4915254,1055.2544,47866
10%,greedy,0.42989552,0.66330224,1055.2544,46918
10%,greedy,0.42989552,0.66330224,1055.2544,50014
10%,greedy,0.3514658,0.65111405,616.00214,62743
10%,greedy,0.2308234,0.5113312,1055.2544,48433
10%,greedy,0.43107283,0.7061512,630.09076,52755
10%,greedy,0.284932,0.60870945,920.2343,67306
10%,greedy,0.36882105,0.61886626,1055.2544,49770
10%,greedy,0.284932,0.60870945,920.2343,50854
10%,greedy,0.23958209,0.518187,1055.2544,48321
10%,greedy,0.401604,0.65923953,1055.2544,50079
10%,greedy,0.20528734,0.4915254,1055.2544,47587
10%,greedy,0.27602616,0.54687995,1055.2544,55892
10%,greedy,0.44555908,0.6452739,1120.1019,49794
10%,greedy,0.35231495,0.67815655,985.1128,52340
10%,greedy,0.32361996,0.55170447,1120.1019,47461
10%,greedy,0.34378737,0.56757444,1120.1019,47620
10%,greedy,0.3530751,0.6794896,985.1128,50562
10%,greedy,0.4092296,0.6182315,1120.1019,48912
10%,greedy,0.32618994,0.6551768,985.1128,49965
10%,greedy,0.3743995,0.6884403,985.1128,58622
10%,greedy,0.45677674,0.66952324,1120.1019,48917
10%,greedy,0.4583562,0.65454197,1120.1019,48741
10%,greedy,0.4583562,0.65454197,1120.1019,48478
10%,greedy,0.38107073,0.68983686,985.1128,49708
10%,greedy,0.3908818,0.69542307,985.1128,50476
10%,greedy,0.44324312,0.66012824,1120.1019,49037
10%,greedy,0.33410978,0.65809685,820.0957,53799
10%,greedy,0.25808185,0.5426903,1135.2449,47884
10%,greedy,0.45677674,0.66952324,1120.1019,49109
10%,greedy,0.3754863,0.6892021,985.1128,50551
10%,greedy,0.29457265,0.5288516,1120.1019,47534
10%,greedy,0.47079355,0.67904526,1120.1019,49385
10%,greedy,0.4583562,0.65454197,1120.1019,48917
10%,greedy,0.47079355,0.67904526,1120.1019,49917
10%,greedy,0.45677674,0.66952324,1120.1019,57494
10%,greedy,0.43312478,0.6361328,1120.1019,48486
10%,greedy,0.33361626,0.559576,1120.1019,48199
10%,greedy,0.37547433,0.59233165,1120.1019,48019
10%,greedy,0.45677674,0.66952324,1120.1019,49186
10%,greedy,0.3574969,0.67968005,985.1128,58852
10%,greedy,0.33333468,0.6600013,985.1128,53493
10%,greedy,0.3743995,0.6884403,985.1128,50588
10%,greedy,0.3509227,0.66190565,600.2024,62424
10%,greedy,0.33410978,0.65809685,820.0957,65764
10%,greedy,0.30410832,0.53634226,1120.1019,47690
10%,greedy,0.36470306,0.58395225,1120.1019,48324
10%,greedy,0.2819844,0.6247064,985.1128,50055
10%,greedy,0.43312478,0.6361328,1120.1019,48601
10%,greedy,0.35231495,0.67815655,985.1128,50564
10%,greedy,0.38107073,0.68983686,985.1128,50540
10%,greedy,0.47079355,0.67904526,1120.1019,52244
10%,greedy,0.34499025,0.65923953,680.3341,53799
10%,greedy,0.37926716,0.6697772,1390.1633,50175
10%,greedy,0.40122378,0.70380247,1390.1633,59948
10%,greedy,0.35189617,0.6567003,835.11194,59398
10%,greedy,0.40122378,0.70380247,1390.1633,51774
10%,greedy,0.37926716,0.6697772,1390.1633,49768
10%,greedy,0.35990173,0.6739669,1390.1633,50899
10%,greedy,0.4059412,0.6581603,1390.1633,49523
10%,greedy,0.39381325,0.69593096,575.1101,62371
10%,greedy,0.39556605,0.67149115,1390.1633,58803
10%,greedy,0.40116042,0.69872403,1390.1633,51091
10%,greedy,0.3865375,0.6970736,1390.1633,59910
10%,greedy,0.42094436,0.70767474,1390.1633,50842
10%,greedy,0.30933213,0.6097251,835.11194,49984
10%,greedy,0.39381325,0.69593096,530.2627,71485
10%,greedy,0.39556605,0.67149115,1390.1633,49844
10%,greedy,0.37946582,0.640386,1390.1633,49134
10%,greedy,0.38325235,0.68990034,1390.1633,51146
10%,greedy,0.3049511,0.60959816,835.11194,49994
10%,greedy,0.4059412,0.6581603,1390.1633,49551
10%,greedy,0.36582366,0.6908525,1390.1633,60820
10%,greedy,0.35990173,0.6739669,1390.1633,50233
10%,greedy,0.39556605,0.67149115,1390.1633,49894
10%,greedy,0.37946582,0.640386,1390.1633,49457
10%,greedy,0.43112147,0.69720054,472.33014,62702
10%,greedy,0.4082927,0.70418334,585.0291,53795
10%,greedy,0.40545404,0.6642544,1390.1633,46184
10%,greedy,0.33925638,0.64959055,835.11194,60369
10%,greedy,0.366071,0.6681902,1390.1633,60165
10%,greedy,0.39556605,0.67149115,1390.1633,47142
10%,greedy,0.35990173,0.6739669,1390.1633,52083
10%,greedy,0.35990173,0.6739669,1390.1633,50470
10%,greedy,0.37946582,0.640386,1390.1633,58140
10%,greedy,0.3589088,0.66127086,835.11194,52458
10%,greedy,0.39556605,0.67149115,1390.1633,49925
10%,greedy,0.43112147,0.69720054,472.33014,53892
10%,greedy,0.3348193,0.6474322,835.11194,50529
10%,greedy,0.39556605,0.67149115,1390.1633,49806
10%,greedy,0.3865375,0.6970736,1390.1633,52157
10%,greedy,0.39556605,0.67149115,1390.1633,50199
10%,greedy,0.39556605,0.67149115,1390.1633,50042
10%,greedy,0.3650028,0.6961849,1160.1038,52070
10%,greedy,0.38433015,0.6801244,1047.0271,54198
10%,greedy,0.37117475,0.6970101,1160.1038,60226
10%,greedy,0.3761778,0.68202883,1160.1038,52086
10%,greedy,0.40363842,0.69567704,1047.0271,63087
10%,greedy,0.2972447,0.64260775,1020.15594,48074
10%,greedy,0.3967373,0.66679364,1160.1038,51184
10%,greedy,0.3351611,0.68755156,1160.1038,60984
10%,greedy,0.41892782,0.7043738,1047.0271,63319
10%,greedy,0.32642764,0.68577415,1160.1038,53284
10%,greedy,0.4219809,0.6782835,477.93393,62168
10%,greedy,0.38433015,0.6801244,1047.0271,64085
10%,greedy,0.4219809,0.6782835,477.93393,62698
10%,greedy,0.38433015,0.6801244,1047.0271,71212
10%,greedy,0.38594058,0.6342919,1160.1038,49156
10%,greedy,0.3351611,0.68755156,1160.1038,49179
10%,greedy,0.4122791,0.6525741,1160.1038,49333
10%,greedy,0.36135072,0.6730781,1160.1038,65953
10%,greedy,0.3988986,0.6433695,1160.1038,48713
10%,greedy,0.38594058,0.6342919,1160.1038,45202
10%,greedy,0.3761778,0.68202883,1160.1038,50691
10%,greedy,0.37117475,0.6970101,1160.1038,58679
10%,greedy,0.3332919,0.6681267,1020.15594,61901
10%,greedy,0.38594058,0.6342919,1160.1038,49098
10%,greedy,0.38602,0.6990414,1160.1038,51492
10%,greedy,0.36135072,0.6730781,1160.1038,55400
10%,greedy,0.4353082,0.71319747,1047.0271,54303
10%,greedy,0.36135072,0.6730781,1160.1038,58909
10%,greedy,0.3351611,0.68755156,1160.1038,61083
10%,greedy,0.4141408,0.6479401,480.03934,62880
10%,greedy,0.38594058,0.6342919,1160.1038,46742
10%,greedy,0.3351611,0.68755156,1160.1038,52621
10%,greedy,0.35651496,0.6646988,1160.1038,50485
10%,greedy,0.3513253,0.6777757,1020.15594,52789
10%,greedy,0.4280743,0.6420999,525.01965,53682
10%,greedy,0.4122791,0.6525741,1160.1038,49584
10%,greedy,0.37117475,0.6970101,1160.1038,51458
10%,greedy,0.35651496,0.6646988,1160.1038,50080
10%,greedy,0.38594058,0.6342919,1160.1038,49165
10%,greedy,0.39808628,0.68869424,1047.0271,53936
10%,greedy,0.3613123,0.6885673,1252.0645,63566
10%,greedy,0.39667583,0.632197,500.13367,59334
10%,greedy,0.37776196,0.65593857,1252.0645,51950
10%,greedy,0.32645044,0.67409384,1252.0645,53539
10%,greedy,0.2642785,0.5899194,665.1497,65335
10%,greedy,0.40358657,0.6880594,1252.0645,58131
10%,greedy,0.3409578,0.63911635,709.0721,63321
10%,greedy,0.32337508,0.6398781,665.1497,61218
10%,greedy,0.4161046,0.7090078,1252.0645,53440
10%,greedy,0.2642785,0.5899194,665.1497,51609
10%,greedy,0.31768987,0.66952324,1252.0645,53688
10%,greedy,0.27375436,0.60325015,665.1497,51711
10%,greedy,0.34827295,0.6335936,709.0721,52030
10%,greedy,0.39351022,0.6570812,1252.0645,57308
10%,greedy,0.37776196,0.65593857,1252.0645,51659
10%,greedy,0.42986414,0.7048181,1252.0645,49870
10%,greedy,0.4332294,0.71205485,620.03094,54593
10%,greedy,0.32337508,0.6398781,665.1497,53336
10%,greedy,0.4497919,0.7139592,1252.0645,52818
10%,greedy,0.4332294,0.71205485,615.3037,63679
10%,greedy,0.42986414,0.7048181,1252.0645,52719
10%,greedy,0.34827295,0.6335936,709.0721,53389
10%,greedy,0.39351022,0.6570812,1252.0645,49414
10%,greedy,0.39667583,0.632197,532.09656,63335
10%,greedy,0.41020513,0.70761126,1252.0645,61862
10%,greedy,0.41850895,0.70354855,585.0291,64734
10%,greedy,0.3613123,0.6885673,1252.0645,62855
10%,greedy,0.42780176,0.6856472,478.78134,64682
10%,greedy,0.39351022,0.6570812,1252.0645,52398
10%,greedy,0.3596615,0.6316892,709.0721,51849
10%,greedy,0.3613123,0.6885673,1252.0645,62426
10%,greedy,0.40037975,0.7017711,1252.0645,53952
10%,greedy,0.38784337,0.6791722,1252.0645,60520
10%,greedy,0.36192793,0.6225481,709.0721,51441
