Constraints(%),algorithm,NMI,RI,cost,runtime
6%,Greedy,0.018803027,0.50396055,3.2207303,4.67E+07
6%,Greedy,0.018657854,0.5039685,3.2207303,9.01E+07
6%,Greedy,0.018703356,0.50396055,3.2207303,9.03E+07
6%,Greedy,0.02617322,0.50284797,2.8309405,8.91E+07
6%,Greedy,0.030110495,0.51617914,3.1433964,8.23E+07
6%,Greedy,0.030916965,0.51624316,3.1433964,7.61E+07
6%,Greedy,0.030459393,0.51621115,3.1433964,7.39E+07
6%,Greedy,0.035961792,0.5172009,2.820924,6.68E+07
6%,Greedy,0.030560667,0.51621115,3.1433964,7.59E+07
6%,Greedy,0.012542785,0.51373947,3.0474558,7.56E+07
6%,Greedy,0.01130547,0.51347584,3.0474558,6.65E+07
6%,Greedy,0.029172933,0.5161792,3.1433964,7.45E+07
6%,Greedy,0.030635884,0.5162271,3.1433964,4.23E+07
6%,Greedy,0.03018507,0.5161952,3.1433964,7.50E+07
6%,Greedy,0.006358119,0.5121542,3.0474558,7.71E+07
6%,Greedy,0.035649743,0.5172833,2.820924,7.44E+07
6%,Greedy,0.028969146,0.51611537,3.1433964,6.66E+07
6%,Greedy,0.030209333,0.51617914,3.1433964,9.31E+07
6%,Greedy,0.029026587,0.5162431,3.1433964,7.46E+07
6%,Greedy,0.03146236,0.5162912,3.1433964,7.46E+07
6%,Greedy,0.029724823,0.51617914,3.1433964,5.32E+07
6%,Greedy,0.013353756,0.5139018,3.0474558,7.45E+07
6%,Greedy,0.030284293,0.5161951,3.1433964,6.65E+07
6%,Greedy,0.030110495,0.51617914,3.1433964,7.55E+07
6%,Greedy,0.010980434,0.51340306,3.0474558,7.57E+07
6%,Greedy,0.030635884,0.5162271,3.1433964,6.69E+07
6%,Greedy,0.031097377,0.51625913,3.1433964,6.73E+07
6%,Greedy,0.03018507,0.5161952,3.1433964,7.45E+07
6%,Greedy,0.030459393,0.51621115,3.1433964,7.54E+07
6%,Greedy,0.030359348,0.51621115,3.1433964,6.65E+07
6%,Greedy,0.030110495,0.51617914,3.1433964,7.63E+07
6%,Greedy,0.030738277,0.5162271,3.1433964,7.41E+07
6%,Greedy,0.030560667,0.51621115,3.1433964,7.31E+07
6%,Greedy,0.029241659,0.51611537,3.1433964,7.42E+07
6%,Greedy,0.030459393,0.51621115,3.1433964,7.42E+07
6%,Greedy,0.03146236,0.5162912,3.1433964,7.45E+07
6%,Greedy,0.03127929,0.51627517,3.1433964,7.45E+07
6%,Greedy,0.014861722,0.51418453,3.0474558,6.65E+07
6%,Greedy,0.030284293,0.5161951,3.1433964,7.31E+07
6%,Greedy,0.030284293,0.5161951,3.1433964,7.53E+07
6%,Greedy,0.03127929,0.51627517,3.1433964,7.54E+07
6%,Greedy,0.030384345,0.5161952,3.1433964,6.62E+07
6%,Greedy,8.42E-04,0.50929886,3.0474558,9.01E+07
6%,Greedy,0.03127929,0.51627517,3.1433964,6.89E+07
6%,Greedy,0.001197405,0.50699157,3.3977084,7.31E+07
6%,Greedy,0.001191421,0.50700206,3.3977084,6.42E+07
6%,Greedy,0.001197405,0.50699157,3.3977084,7.30E+07
6%,Greedy,0.001164306,0.50703365,3.3977084,7.28E+07
6%,Greedy,0.001242743,0.5069601,3.3977084,6.44E+07
6%,Greedy,0.001197405,0.50699157,3.3977084,7.29E+07
6%,Greedy,0.001197405,0.50699157,3.3977084,7.34E+07
6%,Greedy,0.001227605,0.5069706,3.3977084,6.40E+07
6%,Greedy,0.001215671,0.50699157,3.3977084,7.21E+07
6%,Greedy,0.001206322,0.50699157,3.3977084,7.34E+07
6%,Greedy,0.001170386,0.50699157,3.3977084,6.44E+07
6%,Greedy,0.001185473,0.5070126,3.3977084,8.75E+07
6%,Greedy,0.001212383,0.506981,3.3977084,7.19E+07
6%,Greedy,4.48E-07,0.50819504,3.025106,7.30E+07
6%,Greedy,0.001212383,0.506981,3.3977084,6.40E+07
6%,Greedy,0.001194467,0.5070126,3.3977084,7.23E+07
6%,Greedy,0.001209768,0.50700206,3.3977084,7.24E+07
6%,Greedy,0.001194467,0.5070126,3.3977084,6.59E+07
6%,Greedy,0.001164306,0.50703365,3.3977084,7.21E+07
6%,Greedy,0.001206322,0.50699157,3.3977084,7.28E+07
6%,Greedy,0.001212383,0.506981,3.3977084,6.40E+07
6%,Greedy,0.001242743,0.5069601,3.3977084,7.34E+07
6%,Greedy,9.39E-04,0.5070442,3.3977084,7.23E+07
6%,Greedy,0.001185473,0.5070126,3.3977084,4.66E+07
6%,Greedy,0.001240384,0.5069811,3.3977084,9.00E+07
6%,Greedy,0.001164306,0.50703365,3.3977084,6.40E+07
6%,Greedy,0.001149239,0.5070442,3.3977084,7.22E+07
6%,Greedy,0.001224887,0.50699157,3.3977084,7.20E+07
6%,Greedy,0.001230805,0.5069811,3.3977084,6.47E+07
6%,Greedy,0.001179043,0.5070231,3.3977084,7.34E+07
6%,Greedy,0.001182203,0.50700206,3.3977084,7.28E+07
6%,Greedy,0.001149239,0.5070442,3.3977084,6.40E+07
6%,Greedy,0.001182203,0.50700206,3.3977084,7.27E+07
6%,Greedy,6.24E-06,0.5080591,3.025106,7.35E+07
6%,Greedy,0.00127702,0.5069496,3.3977084,7.25E+07
6%,Greedy,0.001255502,0.5069706,3.3977084,4.48E+07
6%,Greedy,0.001197405,0.50699157,3.3977084,6.40E+07
6%,Greedy,0.001209768,0.50700206,3.3977084,8.76E+07
6%,Greedy,0.001227605,0.5069706,3.3977084,5.79E+07
6%,Greedy,0.001191421,0.50700206,3.3977084,6.38E+07
6%,Greedy,0.0382908,0.5171351,3.1136854,4.15E+07
6%,Greedy,0.038064912,0.51711863,3.1136854,4.90E+07
6%,Greedy,0.038749922,0.517168,3.1136854,5.03E+07
6%,Greedy,0.03814426,0.5171351,3.1136854,4.86E+07
6%,Greedy,0.037840754,0.51710224,3.1136854,4.09E+07
6%,Greedy,0.037556656,0.51710224,3.1136854,4.08E+07
6%,Greedy,0.06525989,0.50981456,2.5264664,3.47E+07
6%,Greedy,0.20553593,0.6291428,2.5578392,3.53E+07
6%,Greedy,0.0439209,0.51842386,2.6911464,4.19E+07
6%,Greedy,0.038519233,0.51715153,3.1136854,4.89E+07
6%,Greedy,0.038064912,0.51711863,3.1136854,5.03E+07
6%,Greedy,0.038749922,0.517168,3.1136854,4.20E+07
6%,Greedy,0.08021724,0.5258898,2.5264664,3.50E+07
6%,Greedy,0.03733854,0.51708585,3.1136854,4.11E+07
6%,Greedy,0.03792012,0.51711863,3.1136854,4.07E+07
6%,Greedy,0.038749922,0.517168,3.1136854,5.97E+07
6%,Greedy,0.038064912,0.51711863,3.1136854,4.10E+07
6%,Greedy,0.038749922,0.517168,3.1136854,4.09E+07
6%,Greedy,0.037714407,0.5171351,3.1136854,4.08E+07
6%,Greedy,0.03617402,0.5170366,3.1136854,5.04E+07
6%,Greedy,0.007663409,0.50085825,2.5264664,4.26E+07
6%,Greedy,0.034899924,0.517168,3.1136854,4.92E+07
6%,Greedy,0.038749922,0.517168,3.1136854,4.10E+07
6%,Greedy,0.03739881,0.5170694,3.1136854,4.07E+07
6%,Greedy,0.038064912,0.51711863,3.1136854,4.13E+07
6%,Greedy,0.038749922,0.517168,3.1136854,4.14E+07
6%,Greedy,0.21629444,0.6324555,2.5264664,4.50E+07
6%,Greedy,0.2171046,0.63031787,2.5264664,4.41E+07
6%,Greedy,0.038064912,0.51711863,3.1136854,5.08E+07
6%,Greedy,0.038749922,0.517168,3.1136854,4.94E+07
6%,Greedy,0.038064912,0.51711863,3.1136854,4.10E+07
6%,Greedy,0.037840754,0.51710224,3.1136854,4.20E+07
6%,Greedy,0.03799919,0.5171351,3.1136854,3.99E+07
6%,Greedy,0.037200805,0.51708585,3.1136854,5.04E+07
6%,Greedy,0.038519233,0.51715153,3.1136854,4.87E+07
6%,Greedy,0.0382908,0.5171351,3.1136854,4.15E+07
6%,Greedy,0.037635546,0.51711863,3.1136854,4.05E+07
6%,Greedy,0.03799919,0.5171351,3.1136854,4.77E+07
6%,Greedy,0.038749922,0.517168,3.1136854,4.85E+07
6%,Greedy,0.038519233,0.51715153,3.1136854,5.01E+07
6%,Greedy,0.04012469,0.5175484,3.153346,4.52E+07
6%,Greedy,0.045308977,0.51764834,3.153346,8.14E+07
6%,Greedy,0.047142114,0.51773185,3.153346,8.29E+07
6%,Greedy,0.0450892,0.51764834,3.153346,8.26E+07
6%,Greedy,0.047481187,0.51774853,3.153346,8.16E+07
6%,Greedy,0.046160728,0.5176817,3.153346,8.15E+07
6%,Greedy,0.01830518,0.5149575,2.8976429,8.25E+07
6%,Greedy,0.047142114,0.51773185,3.153346,9.07E+07
6%,Greedy,0.045698706,0.5176817,3.153346,8.16E+07
6%,Greedy,0.047142114,0.51773185,3.153346,7.35E+07
6%,Greedy,0.046809606,0.5177151,3.153346,7.35E+07
6%,Greedy,0.046244297,0.5176984,3.153346,8.24E+07
6%,Greedy,0.04373855,0.517665,3.153346,8.32E+07
6%,Greedy,0.046809606,0.5177151,3.153346,8.18E+07
6%,Greedy,0.04487379,0.51764834,3.153346,8.28E+07
6%,Greedy,0.047142114,0.51773185,3.153346,7.55E+07
6%,Greedy,0.047142114,0.51773185,3.153346,6.64E+07
6%,Greedy,0.046482515,0.5176984,3.153346,7.43E+07
6%,Greedy,0.046160728,0.5176817,3.153346,7.54E+07
6%,Greedy,0.045391656,0.517665,3.153346,8.10E+07
6%,Greedy,0.045172255,0.517665,3.153346,6.64E+07
6%,Greedy,0.019180292,0.515096,2.8976429,7.44E+07
6%,Greedy,0.0174678,0.5148196,2.8976429,7.44E+07
6%,Greedy,0.047481187,0.51774853,3.153346,6.85E+07
6%,Greedy,0.023719477,0.51573515,2.8976429,7.45E+07
6%,Greedy,0.045927614,0.5176817,3.153346,6.63E+07
6%,Greedy,0.047142114,0.51773185,3.153346,7.35E+07
6%,Greedy,0.043036185,0.51774853,3.153346,7.46E+07
6%,Greedy,0.045172255,0.517665,3.153346,6.64E+07
6%,Greedy,0.045927614,0.5176817,3.153346,7.47E+07
6%,Greedy,0.045615822,0.517665,3.153346,7.44E+07
6%,Greedy,0.046160728,0.5176817,3.153346,6.64E+07
6%,Greedy,0.04522582,0.51763165,3.153346,8.93E+07
6%,Greedy,0.046160728,0.5176817,3.153346,7.55E+07
6%,Greedy,0.02240366,0.51556236,2.8976429,7.46E+07
6%,Greedy,0.047481187,0.51774853,3.153346,6.65E+07
6%,Greedy,0.045391656,0.517665,3.153346,7.44E+07
6%,Greedy,0.046244297,0.5176984,3.153346,4.03E+07
6%,Greedy,0.047142114,0.51773185,3.153346,7.33E+07
6%,Greedy,0.04584435,0.517665,3.153346,6.64E+07
6%,Greedy,0.15385213,0.5675592,2.8147812,6.96E+07
6%,Greedy,0.32181793,0.7080316,2.8147812,7.12E+07
6%,Greedy,0.072944574,0.50187325,2.8147812,6.14E+07
6%,Greedy,0.001901353,0.5030046,2.8147812,7.09E+07
6%,Greedy,0.02067748,0.50309503,3.513142,9.16E+07
6%,Greedy,0.08245832,0.5059705,2.8147812,8.44E+07
6%,Greedy,0.2702142,0.6712474,2.8147812,7.05E+07
6%,Greedy,0.03582542,0.5236965,2.8147812,7.03E+07
6%,Greedy,0.020249538,0.5031655,3.513142,9.16E+07
6%,Greedy,0.08965528,0.5061269,2.8147812,7.08E+07
6%,Greedy,0.057348225,0.5005825,3.513142,9.14E+07
6%,Greedy,0.089012615,0.50367296,2.8147812,6.91E+07
6%,Greedy,0.02447576,0.50250906,3.513142,5.88E+07
6%,Greedy,0.122589014,0.51808465,2.8147812,3.61E+07
6%,Greedy,0.07969131,0.5018352,2.8147812,6.95E+07
6%,Greedy,0.023824643,0.50260466,3.513142,9.25E+07
6%,Greedy,0.14731252,0.5437218,2.8147812,6.97E+07
6%,Greedy,0.07467172,0.5024339,2.8147812,7.01E+07
6%,Greedy,0.06312507,0.50555074,2.8147812,7.95E+07
6%,Greedy,0.001704479,0.5045341,2.8147812,7.07E+07
6%,Greedy,0.022786086,0.50276124,3.513142,9.20E+07
6%,Greedy,0.044642087,0.53608435,2.8147812,6.35E+07
6%,Greedy,0.052541874,0.5411625,2.8147812,7.18E+07
6%,Greedy,0.08718789,0.50360465,2.8147812,7.01E+07
6%,Greedy,0.002530146,0.5011,2.8147812,7.10E+07
6%,Greedy,0.019781997,0.5204894,2.8147812,7.26E+07
6%,Greedy,0.13961856,0.5560298,2.8147812,6.26E+07
6%,Greedy,0.10186459,0.5093717,2.8147812,7.09E+07
6%,Greedy,0.019657923,0.5208866,2.8147812,7.03E+07
6%,Greedy,0.04064336,0.5289224,2.8147812,6.25E+07
6%,Greedy,0.22826856,0.61181974,2.8147812,7.01E+07
6%,Greedy,0.08003682,0.50196165,2.8147812,7.88E+07
6%,Greedy,0.04221295,0.53462136,2.8147812,6.24E+07
6%,Greedy,0.001740287,0.50273484,2.8147812,7.24E+07
6%,Greedy,0.1553425,0.52881575,2.8147812,6.95E+07
6%,Greedy,0.083462745,0.5033889,2.8147812,6.16E+07
6%,Greedy,0.020164099,0.50317967,3.513142,9.26E+07
6%,Greedy,0.263636,0.6489208,2.8147812,7.10E+07
6%,Greedy,0.02149295,0.50296336,3.513142,9.29E+07
6%,Greedy,0.022958992,0.50273484,3.513142,9.03E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,6.90E+07
6%,Greedy,0.03884929,0.5167917,3.1762009,6.11E+07
6%,Greedy,0.03947253,0.516808,3.1762009,6.90E+07
6%,Greedy,0.039371096,0.51682425,3.1762009,8.55E+07
6%,Greedy,0.04028942,0.51685685,3.1762009,6.10E+07
6%,Greedy,0.03963705,0.5168406,3.1762009,6.89E+07
6%,Greedy,0.04009611,0.51685685,3.1762009,6.98E+07
6%,Greedy,0.03902655,0.5167917,3.1762009,6.10E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,7.02E+07
6%,Greedy,0.005885341,0.51198864,3.0124588,6.94E+07
6%,Greedy,0.040852383,0.51688945,3.1762009,6.09E+07
6%,Greedy,0.040568795,0.5168732,3.1762009,6.91E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,6.17E+07
6%,Greedy,0.046093978,0.5177151,2.68379,7.04E+07
6%,Greedy,0.040852383,0.51688945,3.1762009,7.01E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,6.11E+07
6%,Greedy,0.018021224,0.51466715,3.0124588,8.41E+07
6%,Greedy,0.04028942,0.51685685,3.1762009,6.92E+07
6%,Greedy,0.03947253,0.516808,3.1762009,6.04E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,6.94E+07
6%,Greedy,0.039371096,0.51682425,3.1762009,6.88E+07
6%,Greedy,0.04028942,0.51685685,3.1762009,6.09E+07
6%,Greedy,0.03884929,0.5167917,3.1762009,6.95E+07
6%,Greedy,0.039371096,0.51682425,3.1762009,6.21E+07
6%,Greedy,0.03963705,0.5168406,3.1762009,6.92E+07
6%,Greedy,0.040454887,0.51688945,3.1762009,6.98E+07
6%,Greedy,0.04001352,0.5168406,3.1762009,6.13E+07
6%,Greedy,0.04009611,0.51685685,3.1762009,6.20E+07
6%,Greedy,0.040568795,0.5168732,3.1762009,5.38E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,6.28E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,5.91E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,6.28E+07
6%,Greedy,0.04001352,0.5168406,3.1762009,5.36E+07
6%,Greedy,0.040852383,0.51688945,3.1762009,6.16E+07
6%,Greedy,0.037678584,0.51672673,3.1762009,6.19E+07
6%,Greedy,0.040852383,0.51688945,3.1762009,5.37E+07
6%,Greedy,0.03963705,0.5168406,3.1762009,6.04E+07
6%,Greedy,0.039554648,0.51682425,3.1762009,5.36E+07
6%,Greedy,0.041139957,0.5169058,3.1762009,5.37E+07
6%,Greedy,0.046673343,0.5181015,2.68379,6.18E+07
6%,Greedy,6.14E-04,0.50666964,2.8223996,8.79E+07
6%,Greedy,0.013989329,0.51359266,3.1313834,8.76E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.73E+07
6%,Greedy,0.013962436,0.51357806,3.1313834,1.01E+08
6%,Greedy,0.014528899,0.513666,3.1313834,8.82E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.84E+07
6%,Greedy,0.014722467,0.51369536,3.1313834,8.71E+07
6%,Greedy,0.00455543,0.5114181,2.8223996,8.80E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.80E+07
6%,Greedy,0.014115186,0.5136073,3.1313834,8.81E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.79E+07
6%,Greedy,0.014433149,0.5136513,3.1313834,8.72E+07
6%,Greedy,0.013989329,0.51359266,3.1313834,8.81E+07
6%,Greedy,0.018676864,0.5147585,2.831052,8.79E+07
6%,Greedy,0.014528899,0.513666,3.1313834,1.05E+08
6%,Greedy,0.001431892,0.50998956,2.8223996,7.90E+07
6%,Greedy,0.013773335,0.5135634,3.1313834,7.88E+07
6%,Greedy,0.01424315,0.5136219,3.1313834,8.03E+07
6%,Greedy,0.014625296,0.51368064,3.1313834,3.68E+07
6%,Greedy,0.013778267,0.5135488,3.1313834,8.81E+07
6%,Greedy,0.014303366,0.51363665,3.1313834,8.68E+07
6%,Greedy,0.005368352,0.51168805,2.8223996,8.70E+07
6%,Greedy,0.01424315,0.5136219,3.1313834,8.92E+07
6%,Greedy,0.013828237,0.51359266,3.1313834,8.81E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.81E+07
6%,Greedy,0.013869957,0.5135634,3.1313834,1.05E+08
6%,Greedy,0.01424315,0.5136219,3.1313834,8.69E+07
6%,Greedy,0.006043048,0.5118926,2.8223996,8.81E+07
6%,Greedy,0.014433149,0.5136513,3.1313834,8.81E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.70E+07
6%,Greedy,0.014022344,0.51359266,3.1313834,8.70E+07
6%,Greedy,0.013929687,0.51357806,3.1313834,8.73E+07
6%,Greedy,0.014022344,0.51359266,3.1313834,8.83E+07
6%,Greedy,0.01389712,0.51357806,3.1313834,8.80E+07
6%,Greedy,0.014209149,0.513622,3.1313834,8.75E+07
6%,Greedy,0.014337775,0.51363665,3.1313834,8.71E+07
6%,Greedy,0.014303366,0.51363665,3.1313834,5.58E+07
6%,Greedy,0.014398171,0.5136513,3.1313834,8.72E+07
6%,Greedy,0.014528899,0.513666,3.1313834,8.71E+07
6%,Greedy,0.01368284,0.5135488,3.1313834,8.70E+07
6%,Greedy,0.04461341,0.5024588,3.1610913,1.29E+08
6%,Greedy,0.053678036,0.50164056,2.8745723,1.30E+08
6%,Greedy,0.055154983,0.50150037,2.8745723,8.67E+07
6%,Greedy,0.04439618,0.5024839,3.1610913,1.28E+08
6%,Greedy,0.039313722,0.50246507,3.1610913,1.37E+08
6%,Greedy,0.04339976,0.5024277,3.1610913,1.38E+08
6%,Greedy,0.05735628,0.5013017,2.8745723,1.37E+08
6%,Greedy,0.043949567,0.50244635,3.1610913,1.37E+08
6%,Greedy,0.04439618,0.5024839,3.1610913,1.37E+08
6%,Greedy,0.055154983,0.50150037,2.8745723,1.36E+08
6%,Greedy,0.044450615,0.5024776,3.1610913,1.29E+08
6%,Greedy,0.0433461,0.5024339,3.1610913,1.29E+08
6%,Greedy,0.044450615,0.5024776,3.1610913,1.49E+08
6%,Greedy,0.026998093,0.50290877,2.9537086,1.28E+08
6%,Greedy,0.044450615,0.5024776,3.1610913,1.29E+08
6%,Greedy,0.044272896,0.5024526,3.1610913,1.30E+08
6%,Greedy,0.058658533,0.50119,2.8745723,1.29E+08
6%,Greedy,0.044450615,0.5024776,3.1610913,8.78E+07
6%,Greedy,0.043479327,0.5024588,3.1610913,1.29E+08
6%,Greedy,0.043787006,0.50246507,3.1610913,1.38E+08
6%,Greedy,0.044326957,0.50244635,3.1610913,1.49E+08
6%,Greedy,0.044776056,0.5024401,3.1610913,1.28E+08
6%,Greedy,0.058479317,0.50116396,2.7058625,1.38E+08
6%,Greedy,0.060679138,0.5010257,2.8745723,1.37E+08
6%,Greedy,0.04416424,0.50246507,3.1610913,1.29E+08
6%,Greedy,0.043895584,0.5024526,3.1610913,7.95E+07
6%,Greedy,0.042681452,0.5024339,3.1610913,1.29E+08
6%,Greedy,0.04450484,0.5024713,3.1610913,1.28E+08
6%,Greedy,0.044776056,0.5024401,3.1610913,1.30E+08
6%,Greedy,0.044667475,0.50245255,3.1610913,1.29E+08
6%,Greedy,0.054206282,0.5015898,2.8745723,1.29E+08
6%,Greedy,0.044381164,0.50244015,3.1610913,1.28E+08
6%,Greedy,0.04472178,0.50244635,3.1610913,1.30E+08
6%,Greedy,0.04450484,0.5024713,3.1610913,1.37E+08
6%,Greedy,0.04353339,0.5024526,3.1610913,1.36E+08
6%,Greedy,0.04461341,0.5024588,3.1610913,1.56E+08
6%,Greedy,0.044776056,0.5024401,3.1610913,1.29E+08
6%,Greedy,0.044776056,0.5024401,3.1610913,1.37E+08
6%,Greedy,0.044450615,0.5024776,3.1610913,5.23E+07
6%,Greedy,0.044559084,0.50246507,3.1610913,1.29E+08
6%,Greedy,0.001325195,0.50700206,3.080533,4.01E+07
6%,Greedy,0.001325346,0.5069496,3.080533,3.46E+07
6%,Greedy,0.004904915,0.5053742,2.891136,3.49E+07
6%,Greedy,0.001325195,0.50700206,3.080533,3.10E+07
6%,Greedy,0.001380066,0.5069601,3.080533,3.49E+07
6%,Greedy,1.23E-06,0.50813824,2.7720013,3.50E+07
6%,Greedy,0.001319406,0.5070126,3.080533,3.50E+07
6%,Greedy,0.001369695,0.50696003,3.080533,3.49E+07
6%,Greedy,0.001357693,0.5069811,3.080533,3.48E+07
6%,Greedy,0.001309271,0.5070126,3.080533,4.68E+07
6%,Greedy,0.001363794,0.5069706,3.080533,3.87E+07
6%,Greedy,0.001341491,0.50699157,3.080533,3.49E+07
6%,Greedy,0.001406702,0.5069496,3.080533,3.49E+07
6%,Greedy,0.001380066,0.5069601,3.080533,3.58E+07
6%,Greedy,0.00127702,0.5069496,3.080533,3.51E+07
6%,Greedy,3.52E-06,0.50825197,2.7720013,3.49E+07
6%,Greedy,0.00139028,0.5069601,3.080533,3.49E+07
6%,Greedy,0.001325195,0.50700206,3.080533,3.49E+07
6%,Greedy,0.001309271,0.5070126,3.080533,3.48E+07
6%,Greedy,0.001381733,0.5069391,3.080533,3.51E+07
6%,Greedy,0.001380066,0.5069601,3.080533,3.49E+07
6%,Greedy,0.001396349,0.5069496,3.080533,3.50E+07
6%,Greedy,0.001368062,0.506981,3.080533,3.49E+07
6%,Greedy,0.006656861,0.50479174,2.891136,3.00E+07
6%,Greedy,0.008489481,0.50425893,2.891136,3.50E+07
6%,Greedy,0.001309271,0.5070126,3.080533,3.50E+07
6%,Greedy,0.001363794,0.5069706,3.080533,3.49E+07
6%,Greedy,0.001423414,0.5069391,3.080533,3.49E+07
6%,Greedy,0.001293801,0.5069706,3.080533,3.49E+07
6%,Greedy,0.001343398,0.5069705,3.080533,3.50E+07
6%,Greedy,0.001380066,0.5069601,3.080533,3.52E+07
6%,Greedy,0.001357693,0.5069811,3.080533,4.32E+07
6%,Greedy,0.003792459,0.5057969,2.891136,3.72E+07
6%,Greedy,0.001309271,0.5070126,3.080533,3.49E+07
6%,Greedy,0.005720763,0.50509226,2.891136,3.50E+07
6%,Greedy,0.001309271,0.5070126,3.080533,3.50E+07
6%,Greedy,0.001357693,0.5069811,3.080533,3.49E+07
6%,Greedy,0.006460818,0.50485283,2.891136,3.49E+07
6%,Greedy,0.001309271,0.5070126,3.080533,3.49E+07
6%,Greedy,0.001309271,0.5070126,3.080533,3.48E+07
6%,Greedy,6.89E-04,0.50956726,3.2920468,5.29E+07
6%,Greedy,6.68E-04,0.509555,3.2920468,6.07E+07
6%,Greedy,2.65E-04,0.5076033,2.848794,5.39E+07
6%,Greedy,6.68E-04,0.509555,3.2920468,6.04E+07
6%,Greedy,6.53E-04,0.5095427,3.2920468,5.28E+07
6%,Greedy,6.77E-04,0.50956726,3.2920468,6.06E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,6.15E+07
6%,Greedy,6.90E-04,0.50956726,3.2920468,5.22E+07
6%,Greedy,6.62E-04,0.509555,3.2920468,6.25E+07
6%,Greedy,6.66E-04,0.509555,3.2920468,6.94E+07
6%,Greedy,6.66E-04,0.509555,3.2920468,6.08E+07
6%,Greedy,6.81E-04,0.50956726,3.2920468,5.29E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,6.24E+07
6%,Greedy,6.23E-04,0.5095059,3.2920468,5.31E+07
6%,Greedy,7.40E-05,0.50798035,2.848794,6.07E+07
6%,Greedy,0.00111236,0.50674164,2.848794,5.33E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,6.17E+07
6%,Greedy,6.92E-04,0.50957954,3.2920468,6.12E+07
6%,Greedy,7.22E-04,0.50960416,3.2920468,5.22E+07
6%,Greedy,6.83E-04,0.50956726,3.2920468,6.20E+07
6%,Greedy,6.62E-04,0.509555,3.2920468,5.29E+07
6%,Greedy,6.48E-04,0.5095427,3.2920468,6.06E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,5.31E+07
6%,Greedy,2.17E-04,0.5076801,2.848794,6.11E+07
6%,Greedy,3.02E-04,0.5075486,2.848794,4.83E+07
6%,Greedy,6.62E-04,0.509555,3.2920468,6.01E+07
6%,Greedy,9.52E-05,0.5079243,2.848794,6.14E+07
6%,Greedy,6.66E-04,0.509555,3.2920468,5.29E+07
6%,Greedy,6.92E-04,0.50957954,3.2920468,6.19E+07
6%,Greedy,6.48E-04,0.5095427,3.2920468,5.25E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,6.17E+07
6%,Greedy,6.79E-04,0.50956726,3.2920468,6.07E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,5.31E+07
6%,Greedy,6.66E-04,0.509555,3.2920468,6.07E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,5.31E+07
6%,Greedy,6.84E-04,0.50956726,3.2920468,6.15E+07
6%,Greedy,6.62E-05,0.50800276,2.848794,5.29E+07
6%,Greedy,7.07E-04,0.5095919,3.2920468,6.07E+07
6%,Greedy,6.93E-04,0.50957954,3.2920468,6.16E+07
6%,Greedy,0.001467914,0.5064861,2.848794,6.71E+07
6%,Greedy,0.0239628,0.5034922,3.3839958,1.16E+08
6%,Greedy,0.023720654,0.5035295,3.3839958,1.18E+08
6%,Greedy,0.03173148,0.5024588,3.1113136,1.24E+08
6%,Greedy,0.023688788,0.5035146,3.3839958,1.16E+08
6%,Greedy,0.023865994,0.50350714,3.3839958,1.16E+08
6%,Greedy,0.031292796,0.5025154,3.1113136,1.16E+08
6%,Greedy,0.02360944,0.5035071,3.3839958,1.16E+08
6%,Greedy,0.023720654,0.5035295,3.3839958,1.43E+08
6%,Greedy,0.023914512,0.5034997,3.3839958,1.24E+08
6%,Greedy,0.023865994,0.50350714,3.3839958,1.16E+08
6%,Greedy,0.032267805,0.50239056,3.1113136,1.16E+08
6%,Greedy,0.0236758,0.50347733,3.3839958,1.16E+08
6%,Greedy,0.02373702,0.50350714,3.3839958,1.16E+08
6%,Greedy,0.023720654,0.5035295,3.3839958,1.25E+08
6%,Greedy,0.023914512,0.5034997,3.3839958,1.17E+08
6%,Greedy,0.023531439,0.5034997,3.3839958,1.30E+08
6%,Greedy,0.023640396,0.50352204,3.3839958,1.17E+08
6%,Greedy,0.023914512,0.5034997,3.3839958,1.16E+08
6%,Greedy,0.023720654,0.5035295,3.3839958,1.16E+08
6%,Greedy,0.023330083,0.5034922,3.3839958,4.34E+07
6%,Greedy,0.023688788,0.5035146,3.3839958,1.17E+08
6%,Greedy,0.02365754,0.5034997,3.3839958,1.08E+08
